Depth,Width,N_bag,epochs,Strategy,Loss_type,Dropout_rate,score_0,score_1,score_2,score_3,score_4
1,16,1,400,standard,denoising,0.0,1.0930178050977684,1.098787523307009,1.094028864948138,1.0959821944306896,1.098081945929173
1,16,1,400,standard,denoising,0.1,0.9905027907430622,0.9900616925986129,0.9934789525436768,0.9904815050789761,0.989441861145494
1,16,1,400,standard,denoising,0.2,0.9930070864581101,0.9881474977827618,0.9888651112063886,0.9881185165112071,0.9900568182878469
1,16,1,400,standard,denoising,0.3,0.985067911136769,0.9890350034419934,0.987940537290475,0.9848243099655927,0.9923552325179018
1,16,1,400,standard,denoising,0.4,0.9904087817746952,0.9825420457389177,0.9889373083153129,0.9853015308315969,0.9900846871286599
1,16,1,400,standard,denoising,0.5,0.9801281846204639,0.9885736000694988,0.9828316851704857,0.9819556426902997,0.982039117955343
1,16,1,400,standard,denoising,0.6,0.9853068376444019,0.9811584500760173,0.9833535961014838,0.9862602992740246,0.9840885523587739
1,16,1,400,standard,denoising,0.7,0.9856770346230851,0.9844388655853668,0.9811562717634849,0.9831597441289694,0.9854534302696358
