Depth,Width,N_bag,epochs,Strategy,Loss_type,Dropout_rate,score_0,score_1,score_2,score_3,score_4
0,16,1,1000,standard,standard,0.0,1.035837415126012,1.0329101935112581,1.0306140178288254,1.0319115236539704,1.0333826722196073
0,16,1,1000,standard,standard,0.1,1.0213729265403642,1.0211847968048209,1.0201352714485437,1.0185143692840315,1.0242465499897
0,16,1,1000,standard,standard,0.2,1.0153155831759937,1.0158868911246721,1.0150083218373942,1.0083889212048858,1.0148638921961164
0,16,1,1000,standard,standard,0.3,1.0066835791227198,1.0074821687264182,1.00481024193256,1.0074967508494082,1.0065197647285486
0,16,1,1000,standard,standard,0.4,0.9971012697564395,1.0013939432014682,1.0015325143961558,1.0026857374154448,1.0000089675409494
0,16,1,1000,standard,standard,0.5,0.9991521596030654,0.9959583462594102,0.9924642597832722,0.9924900269337172,0.9975753670199493
0,16,1,1000,standard,standard,0.6,0.9910940549030625,0.9884279836792373,0.9877158819856138,0.9906719430711496,0.9926980283787358
0,16,1,1000,standard,standard,0.7,0.9890022780763053,0.9838901325646354,0.9850629240196312,0.9877151712739082,0.989051296008708
